antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Ultra Ball SVI 196'}),"frozenset({""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",0.8440366972477065,0.7155963302752294,0.6100917431192661,0.7228260869565217,1.0101031215161649,1.0,0.0061021799511824515,1.0260838280266233,0.06413091552410326,0.6425120772946861,0.025420757363253686,0.7876950947603121
frozenset({'Night Stretcher SFA 61'}),"frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})",0.7568807339449541,0.7981651376146789,0.6100917431192661,0.806060606060606,1.0098920236851272,1.0,0.0059759279521925945,1.040711009174312,0.040289402752163556,0.645631067961165,0.0391184573002754,0.7852142110762801
"frozenset({'Iono PAL 185', 'Counter Catcher PAR 160'})",frozenset({'Nest Ball SVI 181'}),0.42201834862385323,0.9495412844036697,0.41284403669724773,0.9782608695652174,1.0302457466918715,1.0,0.01212019190303848,2.3211009174311954,0.050793650793650856,0.4306220095693781,0.5691699604743089,0.7065217391304348
"frozenset({'Iono PAL 185', 'Nest Ball SVI 181'})",frozenset({'Counter Catcher PAR 160'}),0.6788990825688074,0.5412844036697247,0.41284403669724773,0.6081081081081081,1.1234539624370135,1.0,0.0453665516370676,1.1705156596013921,0.34222222222222237,0.5113636363636364,0.14567567567567574,0.6854099862574439
"frozenset({'Counter Catcher PAR 160', 'Nest Ball SVI 181'})",frozenset({'Iono PAL 185'}),0.5321100917431193,0.7247706422018348,0.41284403669724773,0.7758620689655172,1.0704932343954605,1.0,0.02718626378250988,1.2279463655610445,0.1407407407407407,0.4891304347826087,0.185632183908046,0.6727411610650371
frozenset({'Iono PAL 185'}),"frozenset({'Counter Catcher PAR 160', 'Nest Ball SVI 181'})",0.7247706422018348,0.5321100917431193,0.41284403669724773,0.569620253164557,1.0704932343954605,1.0,0.02718626378250988,1.0871559633027523,0.23925925925925912,0.4891304347826087,0.08016877637130804,0.6727411610650371
frozenset({'Counter Catcher PAR 160'}),"frozenset({'Iono PAL 185', 'Nest Ball SVI 181'})",0.5412844036697247,0.6788990825688074,0.41284403669724773,0.7627118644067797,1.1234539624370132,1.0,0.0453665516370676,1.3532110091743121,0.2395555555555556,0.5113636363636364,0.26101694915254253,0.6854099862574439
frozenset({'Nest Ball SVI 181'}),"frozenset({'Iono PAL 185', 'Counter Catcher PAR 160'})",0.9495412844036697,0.42201834862385323,0.41284403669724773,0.4347826086956522,1.0302457466918715,1.0,0.01212019190303848,1.0225829216654905,0.5818181818181821,0.4306220095693781,0.02208419599723951,0.7065217391304348
"frozenset({'Counter Catcher PAR 160', 'Nest Ball SVI 181'})",frozenset({'Night Stretcher SFA 61'}),0.5321100917431193,0.7568807339449541,0.43577981651376146,0.8189655172413792,1.0820271682340648,1.0,0.03303593973571245,1.3429445172564431,0.1620227038183693,0.5107526881720429,0.2553675992192579,0.6973615464994775
"frozenset({'Counter Catcher PAR 160', 'Night Stretcher SFA 61'})",frozenset({'Nest Ball SVI 181'}),0.44495412844036697,0.9495412844036697,0.43577981651376146,0.979381443298969,1.0314258678221027,1.0,0.01327750189378002,2.4472477064220155,0.05489343192692489,0.4545454545454545,0.5913776944704775,0.7191593206833009
"frozenset({'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",frozenset({'Counter Catcher PAR 160'}),0.7431192660550459,0.5412844036697247,0.43577981651376146,0.5864197530864198,1.0833856455325384,1.0,0.03354094773167243,1.109133232917979,0.29962406015037607,0.5135135135135136,0.09839506172839523,0.6957522494245658
frozenset({'Counter Catcher PAR 160'}),"frozenset({'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",0.5412844036697247,0.7431192660550459,0.43577981651376146,0.8050847457627119,1.0833856455325384,1.0,0.03354094773167243,1.3179098524132435,0.1677894736842106,0.5135135135135136,0.24122276029055723,0.6957522494245658
frozenset({'Nest Ball SVI 181'}),"frozenset({'Counter Catcher PAR 160', 'Night Stretcher SFA 61'})",0.9495412844036697,0.44495412844036697,0.43577981651376146,0.45893719806763283,1.0314258678221027,1.0,0.01327750189378002,1.0258437090432504,0.6038277511961734,0.4545454545454545,0.02519263784085916,0.7191593206833009
frozenset({'Night Stretcher SFA 61'}),"frozenset({'Counter Catcher PAR 160', 'Nest Ball SVI 181'})",0.7568807339449541,0.5321100917431193,0.43577981651376146,0.5757575757575757,1.0820271682340645,1.0,0.03303593973571245,1.1028833551769328,0.311817279046673,0.5107526881720429,0.09328579916815191,0.6973615464994775
"frozenset({'Counter Catcher PAR 160', 'Nest Ball SVI 181'})",frozenset({'Ultra Ball SVI 196'}),0.5321100917431193,0.8440366972477065,0.463302752293578,0.8706896551724137,1.0315779610194902,1.0,0.014182307886541512,1.2061162079510692,0.0654241894777712,0.5075376884422109,0.17089249492900524,0.7098013493253372
"frozenset({'Counter Catcher PAR 160', 'Ultra Ball SVI 196'})",frozenset({'Nest Ball SVI 181'}),0.4724770642201835,0.9495412844036697,0.463302752293578,0.9805825242718447,1.0326907743539233,1.0,0.014666273882669834,2.598623853211012,0.06000860955660793,0.48325358851674644,0.6151809355692854,0.7342526147929271
"frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",frozenset({'Counter Catcher PAR 160'}),0.8302752293577982,0.5412844036697247,0.463302752293578,0.5580110497237569,1.0309017698286358,1.0,0.013887719888898253,1.037844036697248,0.17661225582017678,0.5101010101010102,0.03646408839779015,0.7069716265567938
frozenset({'Counter Catcher PAR 160'}),"frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",0.5412844036697247,0.8302752293577982,0.463302752293578,0.8559322033898306,1.0309017698286356,1.0,0.013887719888898253,1.1780895844576365,0.0653465346534654,0.5101010101010102,0.15116811726981239,0.7069716265567938
frozenset({'Nest Ball SVI 181'}),"frozenset({'Counter Catcher PAR 160', 'Ultra Ball SVI 196'})",0.9495412844036697,0.4724770642201835,0.463302752293578,0.48792270531400966,1.0326907743539233,1.0,0.014666273882669834,1.0301627142115284,0.627362736273628,0.48325358851674644,0.029279563116992233,0.7342526147929271
frozenset({'Ultra Ball SVI 196'}),"frozenset({'Counter Catcher PAR 160', 'Nest Ball SVI 181'})",0.8440366972477065,0.5321100917431193,0.463302752293578,0.5489130434782609,1.0315779610194902,1.0,0.014182307886541512,1.037249917099591,0.19627256843331362,0.5075376884422109,0.035912190963341785,0.7098013493253372
"frozenset({'Earthen Vessel PAR 163', 'Nest Ball SVI 181'})",frozenset({'Night Stretcher SFA 61'}),0.5825688073394495,0.7568807339449541,0.48623853211009177,0.8346456692913387,1.1027439751849202,1.0,0.04530342563757267,1.470292704237659,0.2232013269749122,0.5698924731182796,0.3198633189719212,0.7385349558577905
"frozenset({'Earthen Vessel PAR 163', 'Night Stretcher SFA 61'})",frozenset({'Nest Ball SVI 181'}),0.5,0.9495412844036697,0.48623853211009177,0.9724770642201835,1.0241545893719808,1.0,0.011467889908256923,1.8333333333333381,0.04716981132075489,0.5047619047619047,0.4545454545454559,0.7422771794530869
"frozenset({'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",frozenset({'Earthen Vessel PAR 163'}),0.7431192660550459,0.6284403669724771,0.48623853211009177,0.654320987654321,1.0411823015229342,1.0,0.019232387846140953,1.0748689384010486,0.1539757412398926,0.5492227979274612,0.0696540161560738,0.7140218076957736
frozenset({'Earthen Vessel PAR 163'}),"frozenset({'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",0.6284403669724771,0.7431192660550459,0.48623853211009177,0.7737226277372263,1.0411823015229342,1.0,0.019232387846140953,1.1352471145309266,0.10645236431399983,0.5492227979274612,0.11913451511991684,0.7140218076957736
frozenset({'Nest Ball SVI 181'}),"frozenset({'Earthen Vessel PAR 163', 'Night Stretcher SFA 61'})",0.9495412844036697,0.5,0.48623853211009177,0.5120772946859904,1.0241545893719808,1.0,0.011467889908256923,1.0247524752475248,0.46740994854202544,0.5047619047619047,0.024154589371980784,0.7422771794530869
frozenset({'Night Stretcher SFA 61'}),"frozenset({'Earthen Vessel PAR 163', 'Nest Ball SVI 181'})",0.7568807339449541,0.5825688073394495,0.48623853211009177,0.6424242424242425,1.1027439751849202,1.0,0.04530342563757267,1.167392318457472,0.38323246707013237,0.5698924731182796,0.14338994338994357,0.7385349558577905
"frozenset({'Earthen Vessel PAR 163', 'Nest Ball SVI 181'})",frozenset({'Ultra Ball SVI 196'}),0.5825688073394495,0.8440366972477065,0.5412844036697247,0.9291338582677166,1.1008216364258816,1.0,0.04957495160340036,2.200815494393476,0.21940771093313452,0.6113989637305699,0.5456229735988883,0.7852191030469018
"frozenset({'Earthen Vessel PAR 163', 'Ultra Ball SVI 196'})",frozenset({'Nest Ball SVI 181'}),0.555045871559633,0.9495412844036697,0.5412844036697247,0.9752066115702479,1.027029185131952,1.0,0.014245433886036496,2.0351681957186534,0.05914730036694028,0.5619047619047619,0.5086401202103679,0.7726274603744959
"frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",frozenset({'Earthen Vessel PAR 163'}),0.8302752293577982,0.6284403669724771,0.5412844036697247,0.6519337016574586,1.0373835544622334,1.0,0.019505933843952494,1.067496723460026,0.21232249198350858,0.59,0.06322897483118475,0.7566237851352986
frozenset({'Earthen Vessel PAR 163'}),"frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",0.6284403669724771,0.8302752293577982,0.5412844036697247,0.8613138686131386,1.0373835544622332,1.0,0.019505933843952494,1.2238049251569285,0.09698681732580021,0.59,0.1828763069638978,0.7566237851352986
frozenset({'Nest Ball SVI 181'}),"frozenset({'Earthen Vessel PAR 163', 'Ultra Ball SVI 196'})",0.9495412844036697,0.555045871559633,0.5412844036697247,0.5700483091787439,1.027029185131952,1.0,0.014245433886036496,1.0348933099680444,0.5215716486902913,0.5619047619047619,0.03371681856666163,0.7726274603744959
frozenset({'Ultra Ball SVI 196'}),"frozenset({'Earthen Vessel PAR 163', 'Nest Ball SVI 181'})",0.8440366972477065,0.5825688073394495,0.5412844036697247,0.6413043478260869,1.1008216364258816,1.0,0.04957495160340036,1.1637475674172921,0.5872382851445662,0.6113989637305699,0.14070711896798854,0.7852191030469018
"frozenset({'Earthen Vessel PAR 163', 'Ultra Ball SVI 196'})",frozenset({'Night Stretcher SFA 61'}),0.555045871559633,0.7568807339449541,0.463302752293578,0.8347107438016529,1.1028299524167293,1.0,0.043199225654406204,1.4708715596330273,0.20955394508523023,0.545945945945946,0.3201309839388741,0.7234159779614324
"frozenset({'Earthen Vessel PAR 163', 'Night Stretcher SFA 61'})",frozenset({'Ultra Ball SVI 196'}),0.5,0.8440366972477065,0.463302752293578,0.926605504587156,1.0978260869565217,1.0,0.041284403669724745,2.124999999999999,0.1782178217821781,0.5260416666666666,0.5294117647058821,0.7377592740327084
"frozenset({'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",frozenset({'Earthen Vessel PAR 163'}),0.6513761467889908,0.6284403669724771,0.463302752293578,0.7112676056338029,1.131798087796854,1.0,0.05395168756838653,1.2868650704855675,0.3340281396560711,0.5674157303370787,0.2229177534341855,0.7242469415030328
frozenset({'Earthen Vessel PAR 163'}),"frozenset({'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",0.6284403669724771,0.6513761467889908,0.463302752293578,0.7372262773722628,1.131798087796854,1.0,0.05395168756838653,1.3267074413863404,0.3134091186896469,0.5674157303370787,0.24625432193622743,0.7242469415030328
frozenset({'Ultra Ball SVI 196'}),"frozenset({'Earthen Vessel PAR 163', 'Night Stretcher SFA 61'})",0.8440366972477065,0.5,0.463302752293578,0.5489130434782609,1.0978260869565217,1.0,0.041284403669724745,1.108433734939759,0.5713453698311005,0.5260416666666666,0.09782608695652173,0.7377592740327084
frozenset({'Night Stretcher SFA 61'}),"frozenset({'Earthen Vessel PAR 163', 'Ultra Ball SVI 196'})",0.7568807339449541,0.555045871559633,0.463302752293578,0.6121212121212121,1.102829952416729,1.0,0.043199225654406204,1.147147362385321,0.3835232579861761,0.545945945945946,0.12827241487035287,0.7234159779614324
"frozenset({'Iono PAL 185', 'Nest Ball SVI 181'})",frozenset({'Night Stretcher SFA 61'}),0.6788990825688074,0.7568807339449541,0.518348623853211,0.7635135135135135,1.0087633087633088,1.0,0.0045029879639760795,1.0280471821756223,0.027054361567635805,0.565,0.02728199898011202,0.7241809991809991
"frozenset({'Iono PAL 185', 'Night Stretcher SFA 61'})",frozenset({'Nest Ball SVI 181'}),0.5321100917431193,0.9495412844036697,0.518348623853211,0.9741379310344827,1.025903714809262,1.0,0.013088123895295012,1.9510703363914303,0.05396494881138298,0.5380952380952381,0.48746081504702016,0.760015825420623
frozenset({'Nest Ball SVI 181'}),"frozenset({'Iono PAL 185', 'Night Stretcher SFA 61'})",0.9495412844036697,0.5321100917431193,0.518348623853211,0.5458937198067633,1.025903714809262,1.0,0.013088123895295012,1.0303533086082373,0.5004022526146418,0.5380952380952381,0.029459126645827314,0.760015825420623
frozenset({'Night Stretcher SFA 61'}),"frozenset({'Iono PAL 185', 'Nest Ball SVI 181'})",0.7568807339449541,0.6788990825688074,0.518348623853211,0.6848484848484848,1.0087633087633086,1.0,0.0045029879639760795,1.0188779110797457,0.03573217565536805,0.565,0.018528138528138317,0.7241809991809991
"frozenset({'Iono PAL 185', 'Nest Ball SVI 181'})",frozenset({'Ultra Ball SVI 196'}),0.6788990825688074,0.8440366972477065,0.6100917431192661,0.8986486486486486,1.0647032902467684,1.0,0.037076003703391924,1.538837920489295,0.18925886143931234,0.6683417085427135,0.350158982511923,0.8107373678025851
"frozenset({'Iono PAL 185', 'Ultra Ball SVI 196'})",frozenset({'Nest Ball SVI 181'}),0.6238532110091743,0.9495412844036697,0.6100917431192661,0.9779411764705882,1.0299090650753056,1.0,0.01771736385826106,2.287461773700304,0.07720520814230687,0.6333333333333333,0.5628342245989301,0.8102266268826371
"frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",frozenset({'Iono PAL 185'}),0.8302752293577982,0.7247706422018348,0.6100917431192661,0.7348066298342542,1.013847122176376,1.0,0.008332631933338996,1.037844036697248,0.08047144889250203,0.645631067961165,0.03646408839779015,0.7882893908664942
frozenset({'Iono PAL 185'}),"frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",0.7247706422018348,0.8302752293577982,0.6100917431192661,0.8417721518987342,1.013847122176376,1.0,0.008332631933338996,1.072660550458716,0.049624060150376244,0.645631067961165,0.06773862470065019,0.7882893908664942
frozenset({'Nest Ball SVI 181'}),"frozenset({'Iono PAL 185', 'Ultra Ball SVI 196'})",0.9495412844036697,0.6238532110091743,0.6100917431192661,0.6425120772946861,1.0299090650753056,1.0,0.01771736385826106,1.0521943962310936,0.575529733424469,0.6333333333333333,0.049605278661482385,0.8102266268826371
frozenset({'Ultra Ball SVI 196'}),"frozenset({'Iono PAL 185', 'Nest Ball SVI 181'})",0.8440366972477065,0.6788990825688074,0.6100917431192661,0.7228260869565217,1.0647032902467684,1.0,0.037076003703391924,1.1584817413203812,0.38965059708093724,0.6683417085427135,0.13680124223602472,0.8107373678025851
"frozenset({'Iono PAL 185', 'Night Stretcher SFA 61'})",frozenset({'Ultra Ball SVI 196'}),0.5321100917431193,0.8440366972477065,0.46788990825688076,0.8793103448275862,1.041791604197901,1.0,0.018769463849844292,1.2922673656618604,0.08573625528642831,0.5151515151515151,0.22616632860040534,0.7168290854572714
frozenset({'Ultra Ball SVI 196'}),"frozenset({'Iono PAL 185', 'Night Stretcher SFA 61'})",0.8440366972477065,0.5321100917431193,0.46788990825688076,0.5543478260869565,1.041791604197901,1.0,0.018769463849844292,1.0498993063325128,0.257208765859285,0.5151515151515151,0.04752770673486784,0.7168290854572714
"frozenset({'Pal Pad SVI 182', 'Nest Ball SVI 181'})",frozenset({'Night Stretcher SFA 61'}),0.463302752293578,0.7568807339449541,0.43119266055045874,0.9306930693069307,1.2296429642964297,1.0,0.08052773335577817,3.507863695937093,0.3479723586106567,0.5465116279069768,0.7149262096020925,0.7501950195019502
"frozenset({'Pal Pad SVI 182', 'Night Stretcher SFA 61'})",frozenset({'Nest Ball SVI 181'}),0.43119266055045874,0.9495412844036697,0.43119266055045874,1.0,1.0531400966183575,1.0,0.02175742782594059,inf,0.08870967741935488,0.45410628019323673,1.0,0.7270531400966184
"frozenset({'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",frozenset({'Pal Pad SVI 182'}),0.7431192660550459,0.48623853211009177,0.43119266055045874,0.5802469135802469,1.1933379920801304,1.0,0.0698594394411245,1.223961144090664,0.6306990881458966,0.5402298850574714,0.1829805996472663,0.7335196832052178
frozenset({'Pal Pad SVI 182'}),"frozenset({'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",0.48623853211009177,0.7431192660550459,0.43119266055045874,0.8867924528301887,1.1933379920801306,1.0,0.0698594394411245,2.2691131498470956,0.3153495440729483,0.5402298850574714,0.5592991913746632,0.7335196832052178
frozenset({'Nest Ball SVI 181'}),"frozenset({'Pal Pad SVI 182', 'Night Stretcher SFA 61'})",0.9495412844036697,0.43119266055045874,0.43119266055045874,0.45410628019323673,1.0531400966183575,1.0,0.02175742782594059,1.041974506779248,0.9999999999999999,0.45410628019323673,0.04028362163004519,0.7270531400966184
frozenset({'Night Stretcher SFA 61'}),"frozenset({'Pal Pad SVI 182', 'Nest Ball SVI 181'})",0.7568807339449541,0.463302752293578,0.43119266055045874,0.5696969696969697,1.2296429642964297,1.0,0.08052773335577817,1.2472541672050652,0.7681653954235251,0.5465116279069768,0.19823879823879825,0.7501950195019502
"frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",frozenset({'Night Stretcher SFA 61'}),0.8302752293577982,0.7568807339449541,0.6376146788990825,0.7679558011049723,1.0146325129750542,1.0,0.009195353926437111,1.0477282656181734,0.0849698619482787,0.6714975845410627,0.045554049827999224,0.8051900217646073
"frozenset({'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",frozenset({'Ultra Ball SVI 196'}),0.7431192660550459,0.8440366972477065,0.6376146788990825,0.8580246913580246,1.0165727321524423,1.0,0.010394747916841918,1.0985241324291974,0.06346351490236322,0.6714975845410627,0.08968772694262815,0.8067297369833601
"frozenset({'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",frozenset({'Nest Ball SVI 181'}),0.6513761467889908,0.9495412844036697,0.6376146788990825,0.9788732394366196,1.0308906579574062,1.0,0.01910613584715093,2.3883792048929586,0.08595229079893987,0.6619047619047618,0.5813060179257349,0.8251854119888412
frozenset({'Nest Ball SVI 181'}),"frozenset({'Ultra Ball SVI 196', 'Night Stretcher SFA 61'})",0.9495412844036697,0.6513761467889908,0.6376146788990825,0.6714975845410628,1.0308906579574062,1.0,0.01910613584715093,1.0612520237452778,0.5938521909744934,0.6619047619047618,0.057716755657259096,0.8251854119888412
frozenset({'Ultra Ball SVI 196'}),"frozenset({'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",0.8440366972477065,0.7431192660550459,0.6376146788990825,0.7554347826086956,1.0165727321524423,1.0,0.010394747916841918,1.0503567787971455,0.1045281421921277,0.6714975845410627,0.047942546583850644,0.8067297369833601
frozenset({'Night Stretcher SFA 61'}),"frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",0.7568807339449541,0.8302752293577982,0.6376146788990825,0.8424242424242423,1.0146325129750542,1.0,0.009195353926437111,1.0770995059985875,0.05931858286955304,0.6714975845410627,0.07158067158067073,0.8051900217646073
"frozenset({'Counter Catcher PAR 160', 'Nest Ball SVI 181', ""Boss's Orders PAL 172""})",frozenset({'Night Stretcher SFA 61'}),0.5091743119266054,0.7568807339449541,0.41743119266055045,0.8198198198198199,1.0831558831558832,1.0,0.03204696574362431,1.349311926605505,0.15641367977816592,0.4918918918918919,0.25888152303246664,0.6856674856674857
"frozenset({'Counter Catcher PAR 160', 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})","frozenset({""Boss's Orders PAL 172""})",0.43577981651376146,0.9541284403669725,0.41743119266055045,0.9578947368421052,1.0039473684210525,1.0,0.0016412759868697502,1.0894495412844019,0.0069686411149824,0.42924528301886794,0.08210526315789324,0.6976973684210526
"frozenset({'Counter Catcher PAR 160', ""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",frozenset({'Nest Ball SVI 181'}),0.42660550458715596,0.9495412844036697,0.41743119266055045,0.978494623655914,1.0304919224975326,1.0,0.012351653901186754,2.346330275229361,0.051604395604395545,0.43540669856459335,0.5738025415444776,0.7090540751129811
"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",frozenset({'Counter Catcher PAR 160'}),0.7018348623853211,0.5412844036697247,0.41743119266055045,0.5947712418300654,1.0988146671097818,1.0,0.037538927699688585,1.1319917135247115,0.3016060862214709,0.5055555555555555,0.11660130718954252,0.6829788412540158
"frozenset({'Counter Catcher PAR 160', 'Nest Ball SVI 181'})","frozenset({""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",0.5321100917431193,0.7155963302752294,0.41743119266055045,0.7844827586206896,1.096264367816092,1.0,0.03665516370675864,1.3196330275229353,0.18767507002801098,0.5027624309392265,0.24221357063403756,0.6839080459770115
"frozenset({'Counter Catcher PAR 160', ""Boss's Orders PAL 172""})","frozenset({'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",0.518348623853211,0.7431192660550459,0.41743119266055045,0.8053097345132744,1.083688408172184,1.0,0.032236343742109264,1.3194328607172647,0.16033490319204613,0.4945652173913043,0.24209860935524669,0.6835190647875014
"frozenset({'Counter Catcher PAR 160', 'Night Stretcher SFA 61'})","frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})",0.44495412844036697,0.9036697247706422,0.41743119266055045,0.9381443298969072,1.0381495630331257,1.0,0.015339617877283052,1.557339449541284,0.06620652075197528,0.44827586206896547,0.3578792341678938,0.7000366319535297
"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})","frozenset({'Counter Catcher PAR 160', 'Night Stretcher SFA 61'})",0.9036697247706422,0.44495412844036697,0.41743119266055045,0.4619289340101523,1.0381495630331257,1.0,0.015339617877283052,1.0315475160117706,0.38147566718995285,0.44827586206896547,0.030582707555480974,0.7000366319535297
"frozenset({'Nest Ball SVI 181', 'Night Stretcher SFA 61'})","frozenset({'Counter Catcher PAR 160', ""Boss's Orders PAL 172""})",0.7431192660550459,0.518348623853211,0.41743119266055045,0.5617283950617284,1.083688408172184,1.0,0.032236343742109264,1.098979196278589,0.3006279434850864,0.4945652173913043,0.09006466784244573,0.6835190647875014
"frozenset({""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})","frozenset({'Counter Catcher PAR 160', 'Nest Ball SVI 181'})",0.7155963302752294,0.5321100917431193,0.41743119266055045,0.5833333333333333,1.0962643678160917,1.0,0.03665516370675864,1.1229357798165136,0.30875576036866326,0.5027624309392265,0.10947712418300633,0.6839080459770115
frozenset({'Counter Catcher PAR 160'}),"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",0.5412844036697247,0.7018348623853211,0.41743119266055045,0.7711864406779662,1.0988146671097818,1.0,0.037538927699688585,1.303092082908597,0.19604395604395605,0.5055555555555555,0.232594524119948,0.6829788412540158
frozenset({'Nest Ball SVI 181'}),"frozenset({'Counter Catcher PAR 160', ""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",0.9495412844036697,0.42660550458715596,0.41743119266055045,0.4396135265700483,1.0304919224975326,1.0,0.012351653901186754,1.0232125909522303,0.5864135864135853,0.43540669856459335,0.022685990338164274,0.7090540751129811
"frozenset({""Boss's Orders PAL 172""})","frozenset({'Counter Catcher PAR 160', 'Nest Ball SVI 181', 'Night Stretcher SFA 61'})",0.9541284403669725,0.43577981651376146,0.41743119266055045,0.43749999999999994,1.0039473684210525,1.0,0.0016412759868697502,1.0030581039755353,0.08571428571428362,0.42924528301886794,0.0030487804878047858,0.6976973684210526
frozenset({'Night Stretcher SFA 61'}),"frozenset({'Counter Catcher PAR 160', 'Nest Ball SVI 181', ""Boss's Orders PAL 172""})",0.7568807339449541,0.5091743119266054,0.41743119266055045,0.5515151515151515,1.0831558831558832,1.0,0.03204696574362431,1.0944086288122987,0.3157785610615803,0.4918918918918919,0.08626451430189758,0.6856674856674857
"frozenset({'Counter Catcher PAR 160', 'Nest Ball SVI 181', ""Boss's Orders PAL 172""})",frozenset({'Ultra Ball SVI 196'}),0.5091743119266054,0.8440366972477065,0.44036697247706424,0.864864864864865,1.0246768507638073,1.0,0.010605167915158698,1.1541284403669736,0.04906542056074785,0.4824120603015076,0.133545310015899,0.6933019976498238
"frozenset({'Counter Catcher PAR 160', ""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})",frozenset({'Nest Ball SVI 181'}),0.44954128440366975,0.9495412844036697,0.44036697247706424,0.9795918367346939,1.0316474415853298,1.0,0.013508963891928294,2.472477064220182,0.055729166666666684,0.4593301435406699,0.595547309833024,0.7216799763383615
"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",frozenset({'Counter Catcher PAR 160'}),0.7844036697247706,0.5412844036697247,0.44036697247706424,0.5614035087719299,1.0371691941718706,1.0,0.01578149987374805,1.0458715596330277,0.16622340425531962,0.49740932642487057,0.043859649122807244,0.6874814154029141
"frozenset({'Counter Catcher PAR 160', 'Nest Ball SVI 181'})","frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})",0.5321100917431193,0.7981651376146789,0.44036697247706424,0.8275862068965517,1.036860879904875,1.0,0.015655247874758027,1.1706422018348623,0.0759803921568628,0.4948453608247423,0.1457680250783699,0.6896551724137931
"frozenset({'Counter Catcher PAR 160', ""Boss's Orders PAL 172""})","frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})",0.518348623853211,0.8302752293577982,0.44036697247706424,0.8495575221238939,1.023223976922701,1.0,0.009994949920040408,1.128170534268754,0.04712301587301591,0.4848484848484848,0.11360918440564508,0.6899721312276927
"frozenset({'Counter Catcher PAR 160', 'Ultra Ball SVI 196'})","frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})",0.4724770642201835,0.9036697247706422,0.44036697247706424,0.9320388349514563,1.0313932285249618,1.0,0.013403753892769987,1.4174311926605507,0.05769927536231891,0.4705882352941177,0.2944983818770228,0.7096742398107536
"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})","frozenset({'Counter Catcher PAR 160', 'Ultra Ball SVI 196'})",0.9036697247706422,0.4724770642201835,0.44036697247706424,0.4873096446700508,1.0313932285249618,1.0,0.013403753892769987,1.0289308747388501,0.3159722222222227,0.4705882352941177,0.028117413374531042,0.7096742398107536
"frozenset({'Nest Ball SVI 181', 'Ultra Ball SVI 196'})","frozenset({'Counter Catcher PAR 160', ""Boss's Orders PAL 172""})",0.8302752293577982,0.518348623853211,0.44036697247706424,0.5303867403314917,1.0232239769227007,1.0,0.009994949920040408,1.0256341068537507,0.13372747747747757,0.4848484848484848,0.024993422783477985,0.6899721312276927
"frozenset({""Boss's Orders PAL 172"", 'Ultra Ball SVI 196'})","frozenset({'Counter Catcher PAR 160', 'Nest Ball SVI 181'})",0.7981651376146789,0.5321100917431193,0.44036697247706424,0.5517241379310345,1.036860879904875,1.0,0.015655247874758027,1.0437544107268877,0.17613636363636373,0.4948453608247423,0.041920216362406955,0.6896551724137931
